file	scenario	workflow	method	feature_type	tile_size	distance	ndim	seed	filename	resolution	rds_file	clustering_file	long_method	snn_file	n_clusters
452	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
453	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
454	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
455	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
456	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
457	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
458	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
459	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
460	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
461	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
462	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
463	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
464	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
465	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
466	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
467	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
468	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
469	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
470	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
471	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
472	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
473	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
474	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
475	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
476	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
477	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
478	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
479	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
480	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
481	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
482	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
483	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
484	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
485	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
486	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	by_cluster_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_by_cluster_peaks	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
487	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
488	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
489	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
490	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
491	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
492	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
493	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
494	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
495	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
496	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
497	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
498	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
499	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
500	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
501	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
502	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
503	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
504	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
505	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
506	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
507	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
508	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
509	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
510	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
511	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
512	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
513	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
514	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
515	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
516	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
517	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
518	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
519	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
520	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
521	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_metrics.tsv	candidate1	evaluation	Signac	all_cell_peaks	0	default	15	NA	latent_space_metrics.tsv	latent_space	candidate1/evaluation/Signac/all_cell_peaks/0/default/15/latent_space_evaluation.RDS	NA	Signac_all_cell_peaks	candidate1/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	0
