n_clusters	metric	value	method	long_method	feature_type	tile_size	distance	ndim	resolution	rds_file	clustering_file	snn_file	seed
2770	13	AW2	0.980374947857996	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2771	13	AV2	0.980223023302513	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2772	13	ARI2	0.980298979694022	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2773	13	ARI	0.99306401613402	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2774	13	AMI	0.990696135910353	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2775	13	MI	2.35043767848647	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2776	13	VI	0.0439440328506695	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2777	13	AW	0.993171664852156	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2778	13	AV	0.992956390749194	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2779	13	AW2	0.980374947857996	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2780	13	AV2	0.980223023302513	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2781	13	ARI2	0.980298979694022	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2782	13	ARI	0.99306401613402	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2783	13	AMI	0.990696135910353	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2784	13	MI	2.35043767848647	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2785	13	VI	0.0439440328506695	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2786	13	AW	0.993171664852156	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2787	13	AV	0.992956390749194	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2788	13	AW2	0.980374947857996	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2789	13	AV2	0.980223023302513	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2790	13	ARI2	0.980298979694022	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2791	13	ARI	0.99306401613402	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2792	13	AMI	0.990696135910353	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2793	13	MI	2.35043767848647	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2794	13	VI	0.0439440328506695	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2795	13	AW	0.993171664852156	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2796	13	AV	0.992956390749194	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2797	13	AW2	0.980374947857996	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2798	13	AV2	0.980223023302513	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2799	13	ARI2	0.980298979694022	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2800	13	ARI	0.99306401613402	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2801	13	AMI	0.990696135910353	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2802	13	MI	2.35043767848647	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2803	13	VI	0.0439440328506695	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2804	13	AW	0.993171664852156	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2805	13	AV	0.992956390749194	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2806	13	AW2	0.980374947857996	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2807	13	AV2	0.980223023302513	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2808	13	ARI2	0.980298979694022	aggregation	aggregation	default	0	default	15	0.35	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.35.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2809	14	ARI	0.947608532876625	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed0/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
2810	14	AMI	0.955094703272725	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed0/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
2811	14	MI	2.35007631094777	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed0/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
2812	14	VI	0.132711007561257	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed0/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
2813	14	AW	0.906778659646562	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed0/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
2814	14	AV	0.992288699736367	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed0/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
2815	14	AW2	0.937835216321934	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed0/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
2816	14	AV2	0.980898314194207	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed0/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
2817	14	ARI2	0.958883521918424	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed0/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	0
2818	14	ARI	0.948276301179406	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2819	14	AMI	0.955446822938036	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2820	14	MI	2.35007631094777	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2821	14	VI	0.131805689622645	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2822	14	AW	0.907994603531384	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2823	14	AV	0.992297980460534	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2824	14	AW2	0.938433459500604	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2825	14	AV2	0.980898314194207	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2826	14	ARI2	0.959196123383667	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed2/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	2
2827	14	ARI	0.950116765258743	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2828	14	AMI	0.95642945809883	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2829	14	MI	2.35007631094777	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2830	14	VI	0.129282809261985	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2831	14	AW	0.911353934872245	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2832	14	AV	0.992323492819641	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2833	14	AW2	0.940086247170039	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2834	14	AV2	0.980898314194207	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2835	14	ARI2	0.960058746532946	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed5/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	5
2836	14	ARI	0.947608532876625	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2837	14	AMI	0.955094703272725	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2838	14	MI	2.35007631094777	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2839	14	VI	0.132711007561257	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2840	14	AW	0.906778659646562	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2841	14	AV	0.992288699736367	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2842	14	AW2	0.937835216321934	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2843	14	AV2	0.980898314194207	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2844	14	ARI2	0.958883521918424	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed42/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed42/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	42
2845	14	ARI	0.951315747424329	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2846	14	AMI	0.957079507589614	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2847	14	MI	2.35007631094777	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2848	14	VI	0.127616677645555	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2849	14	AW	0.913548744659772	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2850	14	AV	0.992340060611302	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2851	14	AW2	0.941166091396614	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2852	14	AV2	0.980898314194207	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2853	14	ARI2	0.960621537699109	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed123/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed123/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	123
2854	14	ARI	0.947612051485558	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2855	14	AMI	0.955096552649759	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2856	14	MI	2.35007631094777	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2857	14	VI	0.132706250977844	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2858	14	AW	0.906785062656048	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2859	14	AV	0.99228874867224	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2860	14	AW2	0.937838366596216	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
2861	14	AV2	0.980898314194207	aggregation	aggregation	default	0	default	15	0.45	candidate1/evaluation/aggregation/default/0/default/15/seed197/r0.45_evaluation.RDS	candidate1/clustering/aggregation/default/0/default/15/seed197/r0.45.tsv	candidate1/clustering/aggregation/default/0/default/15/sobj_SNN.RDS	197
